name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Mario Hezonja","Orlando Magic",2016-10-26,2016,2995706,1610612753,400899378,2,8,55,0,"Layup Shot","2PT Field Goal",3,"Miami Heat",33,-1,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-10-29,2016,1017,1610612763,400899478,2,11,39,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",-12,0,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2016-10-26,2016,6583,1610612740,400899388,2,5,59,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",-19,11,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2016-10-26,2016,3213,1610612738,400899380,1,3,09,1,"Layup Shot","2PT Field Goal",2,"Brooklyn Nets",20,13,0,0.00,,0.00,0.00
"Evan Turner","Portland Trail Blazers",2016-10-29,2016,4239,1610612757,400899483,3,4,56,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",24,7,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-10-29,2016,6459,1610612741,400899480,4,8,47,0,"Layup Shot","2PT Field Goal",2,"Indiana Pacers",-6,26,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-10-29,2016,1975,1610612752,400899478,2,2,25,0,"Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-16,11,0,0.00,,0.00,0.00
"James Johnson","Miami Heat",2016-10-26,2016,3999,1610612748,400899378,4,10,12,0,"Layup Shot","2PT Field Goal",1,"Orlando Magic",13,9,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-10-30,2016,6585,1610612765,400899488,2,4,23,0,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-2,3,0,0.00,,0.00,0.00
"Tyler Johnson","Miami Heat",2016-10-26,2016,2530276,1610612748,400899378,2,10,33,1,"Layup Shot","2PT Field Goal",1,"Orlando Magic",-1,13,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2016-10-30,2016,4262,1610612748,400899487,1,11,43,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",20,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-29,2016,6472,1610612738,400899477,3,8,37,0,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",6,7,0,0.00,,0.00,0.00
"Tobias Harris","Detroit Pistons",2016-10-30,2016,6440,1610612765,400899488,3,3,00,1,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",2,7,0,0.00,,0.00,0.00
"Arron Afflalo","Sacramento Kings",2016-10-26,2016,3187,1610612758,400899412,3,5,12,0,"Layup Shot","2PT Field Goal",1,"Phoenix Suns",-11,13,0,0.00,,0.00,0.00
"Mirza Teletovic","Milwaukee Bucks",2016-10-29,2016,4385,1610612749,400899481,4,11,45,0,"Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-5,-6,0,0.00,,0.00,0.00
"Austin Rivers","LA Clippers",2016-10-30,2016,6617,1610612746,400899485,4,11,09,1,"Layup Shot","2PT Field Goal",1,"Utah Jazz",-4,13,0,0.00,,0.00,0.00
"Blake Griffin","LA Clippers",2016-10-30,2016,3989,1610612746,400899485,3,9,31,1,"Layup Shot","2PT Field Goal",2,"Utah Jazz",2,26,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-10-29,2016,1017,1610612763,400899478,4,9,49,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",20,2,0,0.00,,0.00,0.00
"Dwight Howard","Atlanta Hawks",2016-10-31,2016,2384,1610612737,400899494,2,8,24,1,"Layup Shot","2PT Field Goal",0,"Sacramento Kings",-4,3,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-10-30,2016,4260,1610612749,400899488,1,0,49,1,"Layup Shot","2PT Field Goal",0,"Detroit Pistons",6,2,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-10-29,2016,3064440,1610612750,400899484,1,10,15,0,"Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,3,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2016-10-29,2016,6583,1610612740,400899482,1,1,18,0,"Layup Shot","2PT Field Goal",1,"San Antonio Spurs",12,13,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-10-29,2016,4260,1610612749,400899481,1,1,34,0,"Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-2,-5,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2016-10-29,2016,3206,1610612763,400899478,2,0,38,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",-20,-5,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-10-29,2016,1017,1610612763,400899478,2,10,21,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",-29,2,0,0.00,,0.00,0.00
"Michael KiddGilchrist","Charlotte Hornets",2016-10-29,2016,6601,1610612766,400899477,2,3,25,0,"Layup Shot","2PT Field Goal",0,"Boston Celtics",6,7,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-10-26,2016,3892818,1610612743,400899388,1,4,18,1,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",15,16,0,0.00,,0.00,0.00
"Wilson Chandler","Denver Nuggets",2016-10-26,2016,3194,1610612743,400899388,4,5,31,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",10,18,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2016-10-29,2016,3137733,1610612749,400899481,2,0,40,0,"Layup Shot","2PT Field Goal",0,"Brooklyn Nets",0,8,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2016-10-26,2016,6583,1610612740,400899388,3,1,12,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",24,8,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-10-29,2016,1017,1610612763,400899478,3,0,40,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",-19,7,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2016-10-29,2016,3195,1610612763,400899478,1,10,47,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",-16,3,0,0.00,,0.00,0.00
"Bojan Bogdanovic","Brooklyn Nets",2016-10-31,2016,3593,1610612751,400899493,2,6,37,1,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",12,11,0,0.00,,0.00,0.00
"Langston Galloway","New Orleans Pelicans",2016-10-26,2016,2530572,1610612740,400899388,2,10,29,1,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",10,7,0,0.00,,0.00,0.00
"Serge Ibaka","Orlando Magic",2016-10-26,2016,3439,1610612753,400899378,2,2,04,1,"Layup Shot","2PT Field Goal",1,"Miami Heat",4,11,0,0.00,,0.00,0.00
"Dewayne Dedmon","San Antonio Spurs",2016-10-30,2016,2580913,1610612759,400899487,4,5,31,0,"Layup Shot","2PT Field Goal",1,"Miami Heat",6,13,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2016-10-29,2016,3206,1610612763,400899478,4,3,13,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",-22,3,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-10-29,2016,3064517,1610612763,400899478,4,9,52,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",-22,-5,0,0.00,,0.00,0.00
"Steven Adams","Oklahoma City Thunder",2016-10-26,2016,2991235,1610612760,400899389,1,9,48,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-27,-1,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2016-10-29,2016,4299,1610612751,400899481,2,9,00,0,"Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-19,0,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-10-26,2016,3133628,1610612754,400899379,1,5,47,0,"Layup Shot","2PT Field Goal",0,"Dallas Mavericks",6,7,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2016-10-26,2016,6590,1610612751,400899380,3,4,22,0,"Layup Shot","2PT Field Goal",1,"Boston Celtics",0,11,0,0.00,,0.00,0.00
"Dion Waiters","Miami Heat",2016-10-26,2016,6628,1610612748,400899378,4,3,40,0,"Layup Shot","2PT Field Goal",1,"Orlando Magic",1,18,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2016-10-26,2016,3244,1610612754,400899379,1,11,22,1,"Layup Shot","2PT Field Goal",0,"Dallas Mavericks",1,2,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2016-10-29,2016,3445,1610612752,400899478,1,5,20,1,"Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",22,2,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2016-10-31,2016,4299,1610612751,400899493,2,0,32,1,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",17,7,0,0.00,,0.00,0.00
"Jaylen Brown","Boston Celtics",2016-10-26,2016,3917376,1610612738,400899380,1,5,45,1,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-16,8,0,0.00,,0.00,0.00
"Trevor Booker","Brooklyn Nets",2016-10-26,2016,4270,1610612751,400899380,2,3,05,1,"Layup Shot","2PT Field Goal",1,"Boston Celtics",9,8,0,0.00,,0.00,0.00
"John Henson","Milwaukee Bucks",2016-10-29,2016,6592,1610612749,400899481,2,6,29,0,"Layup Shot","2PT Field Goal",0,"Brooklyn Nets",2,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-30,2016,3992,1610612745,400899491,1,6,07,1,"Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-6,21,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-10-26,2016,3892818,1610612743,400899388,2,4,43,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-17,11,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-10-26,2016,3136193,1610612756,400899412,3,8,32,0,"Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,3,0,0.00,,0.00,0.00
"Wilson Chandler","Denver Nuggets",2016-10-26,2016,3194,1610612743,400899388,3,3,43,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",15,18,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-10-29,2016,3032977,1610612749,400899481,1,8,54,0,"Layup Shot","2PT Field Goal",0,"Brooklyn Nets",2,0,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2016-10-26,2016,4262,1610612748,400899378,3,1,33,1,"Layup Shot","2PT Field Goal",1,"Orlando Magic",12,11,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-10-26,2016,4260,1610612749,400899384,4,9,10,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-6,13,0,0.00,,0.00,0.00
"Raymond Felton","LA Clippers",2016-10-30,2016,2753,1610612746,400899485,2,9,50,0,"Layup Shot","2PT Field Goal",2,"Utah Jazz",-20,16,0,0.00,,0.00,0.00
"Andrew Bogut","Dallas Mavericks",2016-10-30,2016,2747,1610612742,400899491,2,3,33,0,"Layup Shot","2PT Field Goal",2,"Houston Rockets",5,24,0,0.00,,0.00,0.00
"Vince Carter","Memphis Grizzlies",2016-10-29,2016,136,1610612763,400899478,3,5,12,1,"Layup Shot","2PT Field Goal",0,"New York Knicks",9,-1,0,0.00,,0.00,0.00
"JaMychal Green","Memphis Grizzlies",2016-10-29,2016,2327577,1610612763,400899478,1,6,10,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",-27,-5,0,0.00,,0.00,0.00
"Kenneth Faried","Denver Nuggets",2016-10-26,2016,6433,1610612743,400899388,3,3,38,0,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-16,11,0,0.00,,0.00,0.00
"Serge Ibaka","Orlando Magic",2016-10-26,2016,3439,1610612753,400899378,4,4,00,0,"Layup Shot","2PT Field Goal",0,"Miami Heat",3,0,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2016-10-29,2016,2489716,1610612749,400899481,2,7,36,0,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-9,11,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-10-29,2016,1017,1610612763,400899478,4,4,35,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",-22,2,0,0.00,,0.00,0.00
"Mirza Teletovic","Milwaukee Bucks",2016-10-26,2016,4385,1610612749,400899384,2,9,38,0,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",4,7,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-10-26,2016,4251,1610612754,400899379,5,2,44,1,"Layup Shot","2PT Field Goal",1,"Dallas Mavericks",10,-1,0,0.00,,0.00,0.00
"Justin Holiday","New York Knicks",2016-10-25,2016,2284101,1610612752,400899375,4,8,50,0,"Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",9,11,0,0.00,,0.00,0.00
"David Lee","San Antonio Spurs",2016-10-30,2016,2772,1610612759,400899487,4,6,54,0,"Layup Shot","2PT Field Goal",2,"Miami Heat",2,21,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2016-10-26,2016,6478,1610612753,400899378,1,5,10,0,"Layup Shot","2PT Field Goal",1,"Miami Heat",7,18,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2016-10-26,2016,4015,1610612754,400899379,4,9,37,0,"Layup Shot","2PT Field Goal",0,"Dallas Mavericks",1,7,0,0.00,,0.00,0.00
"Ty Lawson","Sacramento Kings",2016-10-26,2016,4000,1610612758,400899412,2,10,59,0,"Layup Shot","2PT Field Goal",2,"Phoenix Suns",19,7,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2016-10-29,2016,2769,1610612738,400899477,3,11,12,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-2,11,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2016-10-26,2016,2583639,1610612753,400899378,4,4,30,1,"Layup Shot","2PT Field Goal",2,"Miami Heat",-12,26,0,0.00,,0.00,0.00
"Langston Galloway","New Orleans Pelicans",2016-10-29,2016,2530572,1610612740,400899482,4,0,33,1,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",20,7,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-10-26,2016,3133628,1610612754,400899379,2,0,40,1,"Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-1,21,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-10-30,2016,6585,1610612765,400899488,1,11,10,1,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",1,7,0,0.00,,0.00,0.00
"James Ennis","Memphis Grizzlies",2016-10-29,2016,2579321,1610612763,400899478,3,4,16,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",12,-1,0,0.00,,0.00,0.00
"Jusuf Nurkic","Denver Nuggets",2016-10-26,2016,3102530,1610612743,400899388,3,9,18,1,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",17,7,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-28,2016,6442,1610612739,400899429,4,1,15,0,"Pullup Bank shot","2PT Field Goal",11,"Toronto Raptors",-106,43,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-10-31,2016,2578213,1610612758,400899494,2,6,02,1,"Pullup Bank shot","2PT Field Goal",13,"Atlanta Hawks",-127,38,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-10-31,2016,2578213,1610612758,400899494,2,0,55,1,"Pullup Bank shot","2PT Field Goal",6,"Atlanta Hawks",-53,41,0,0.00,,0.00,0.00
"James Ennis","Memphis Grizzlies",2016-10-26,2016,2579321,1610612763,400899386,1,8,16,1,"Pullup Bank shot","2PT Field Goal",7,"Minnesota Timberwolves",-71,26,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2016-10-27,2016,3015,1610612737,400899420,3,5,51,0,"Pullup Bank shot","2PT Field Goal",9,"Washington Wizards",76,51,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-28,2016,6442,1610612739,400899429,1,11,10,0,"Pullup Bank shot","2PT Field Goal",17,"Toronto Raptors",169,56,0,0.00,,0.00,0.00
"Malcolm Delaney","Atlanta Hawks",2016-10-27,2016,2282205,1610612737,400899420,4,0,07,0,"Pullup Bank shot","3PT Field Goal",25,"Washington Wizards",182,178,0,0.00,,0.00,0.00
"Kyle Korver","Atlanta Hawks",2016-10-27,2016,2011,1610612737,400899420,2,7,29,0,"Pullup Bank shot","3PT Field Goal",23,"Washington Wizards",-223,61,0,0.00,,0.00,0.00
"Goran Dragic","Miami Heat",2016-10-30,2016,3423,1610612748,400899487,3,5,10,0,"Pullup Jump shot","2PT Field Goal",15,"San Antonio Spurs",151,3,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-10-26,2016,4251,1610612754,400899379,3,11,34,0,"Pullup Jump shot","2PT Field Goal",15,"Dallas Mavericks",10,159,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-10-28,2016,6442,1610612739,400899429,4,9,35,0,"Pullup Jump shot","2PT Field Goal",13,"Toronto Raptors",127,57,0,0.00,,0.00,0.00
"Dennis Schroder","Atlanta Hawks",2016-10-31,2016,3032979,1610612737,400899494,3,10,57,0,"Pullup Jump shot","2PT Field Goal",16,"Sacramento Kings",99,129,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-10-28,2016,3012,1610612761,400899429,2,4,46,0,"Pullup Jump shot","3PT Field Goal",26,"Cleveland Cavaliers",-70,252,0,0.00,,0.00,0.00
"Luke Babbitt","Miami Heat",2016-10-30,2016,4250,1610612748,400899487,1,9,11,0,"Pullup Jump shot","2PT Field Goal",12,"San Antonio Spurs",1,126,0,0.00,,0.00,0.00
"Leandro Barbosa","Phoenix Suns",2016-10-31,2016,2166,1610612756,400899495,4,11,35,1,"Pullup Jump shot","2PT Field Goal",12,"Los Angeles Clippers",-45,115,0,0.00,,0.00,0.00
"Rodney Stuckey","Indiana Pacers",2016-10-26,2016,3235,1610612754,400899379,2,7,38,1,"Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",109,129,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-10-25,2016,6606,1610612757,400899376,1,10,53,1,"Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-81,242,0,0.00,,0.00,0.00
"Jonathon Simmons","San Antonio Spurs",2016-10-25,2016,2579466,1610612759,400899377,2,10,51,1,"Pullup Jump shot","2PT Field Goal",17,"Golden State Warriors",-142,100,0,0.00,,0.00,0.00
"Chris Andersen","Cleveland Cavaliers",2016-10-25,2016,1135,1610612739,400899375,4,0,19,1,"Pullup Jump shot","2PT Field Goal",16,"New York Knicks",155,61,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-10-26,2016,3059319,1610612750,400899386,3,5,50,1,"Pullup Jump shot","2PT Field Goal",15,"Memphis Grizzlies",115,105,0,0.00,,0.00,0.00
"Doug McDermott","Chicago Bulls",2016-10-29,2016,2528588,1610612741,400899480,1,4,21,1,"Pullup Jump shot","2PT Field Goal",12,"Indiana Pacers",-4,121,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2016-10-28,2016,4299,1610612751,400899452,1,6,49,1,"Pullup Jump shot","2PT Field Goal",21,"Indiana Pacers",81,195,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-10-30,2016,2528426,1610612747,400899490,2,9,45,1,"Pullup Jump shot","2PT Field Goal",5,"Oklahoma City Thunder",-2,56,0,0.00,,0.00,0.00
"Kentavious CaldwellPope","Detroit Pistons",2016-10-26,2016,2581018,1610612765,400899382,1,4,32,0,"Pullup Jump shot","2PT Field Goal",15,"Toronto Raptors",-143,61,0,0.00,,0.00,0.00
"Garrett Temple","Sacramento Kings",2016-10-31,2016,4023,1610612758,400899494,1,5,48,0,"Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",132,154,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-10-31,2016,3012,1610612761,400899492,3,6,13,1,"Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",177,190,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2016-10-30,2016,3468,1610612760,400899490,4,1,49,1,"Pullup Jump shot","2PT Field Goal",14,"Los Angeles Lakers",-84,120,0,0.00,,0.00,0.00
"Michael CarterWilliams","Chicago Bulls",2016-10-27,2016,2596108,1610612741,400899422,4,9,39,0,"Pullup Jump shot","2PT Field Goal",15,"Boston Celtics",53,146,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-10-30,2016,3136776,1610612747,400899490,4,2,11,0,"Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",173,174,0,0.00,,0.00,0.00
"Tim Hardaway Jr","Atlanta Hawks",2016-10-27,2016,2528210,1610612737,400899420,2,1,44,1,"Pullup Jump shot","2PT Field Goal",15,"Washington Wizards",-14,154,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-10-27,2016,6581,1610612738,400899422,1,5,52,0,"Pullup Jump shot","2PT Field Goal",20,"Chicago Bulls",82,183,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2016-10-28,2016,3978,1610612761,400899429,3,7,27,0,"Pullup Jump shot","2PT Field Goal",16,"Cleveland Cavaliers",-1,169,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-10-27,2016,6459,1610612741,400899422,3,3,17,1,"Pullup Jump shot","2PT Field Goal",18,"Boston Celtics",-183,-6,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2016-10-28,2016,3202,1610612744,400899459,2,2,04,1,"Pullup Jump shot","2PT Field Goal",20,"New Orleans Pelicans",137,149,0,0.00,,0.00,0.00
"Rodney Hood","Utah Jazz",2016-10-25,2016,2581177,1610612762,400899376,3,2,47,1,"Pullup Jump shot","2PT Field Goal",12,"Portland Trail Blazers",2,129,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-10-28,2016,2528426,1610612747,400899458,1,2,34,0,"Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-163,16,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-10-27,2016,2490149,1610612757,400899426,4,8,44,0,"Pullup Jump shot","2PT Field Goal",22,"Los Angeles Clippers",69,213,0,0.00,,0.00,0.00
"Blake Griffin","LA Clippers",2016-10-27,2016,3989,1610612746,400899426,2,2,47,0,"Pullup Jump shot","2PT Field Goal",19,"Portland Trail Blazers",-38,195,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-10-26,2016,4251,1610612754,400899379,5,0,55,1,"Pullup Jump shot","3PT Field Goal",24,"Dallas Mavericks",-89,232,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-10-28,2016,6479,1610612766,400899456,1,10,45,0,"Pullup Jump shot","2PT Field Goal",16,"Miami Heat",87,136,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2016-10-31,2016,6446,1610612761,400899492,1,0,32,0,"Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",-102,180,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-27,2016,6450,1610612759,400899424,3,2,05,0,"Pullup Jump shot","2PT Field Goal",13,"Sacramento Kings",125,56,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-10-29,2016,3064440,1610612750,400899484,2,0,04,1,"Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",-161,203,0,0.00,,0.00,0.00
"Austin Rivers","LA Clippers",2016-10-27,2016,6617,1610612746,400899426,4,10,42,0,"Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-220,139,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-10-25,2016,4004,1610612759,400899377,1,0,08,1,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",-220,136,0,0.00,,0.00,0.00
"Marcus Thornton","Washington Wizards",2016-10-27,2016,4017,1610612764,400899420,3,1,40,0,"Pullup Jump shot","2PT Field Goal",17,"Atlanta Hawks",-174,0,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-10-27,2016,4237,1610612764,400899420,2,6,48,0,"Pullup Jump shot","2PT Field Goal",18,"Atlanta Hawks",110,154,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-10-27,2016,6606,1610612757,400899426,4,6,20,0,"Pullup Jump shot","2PT Field Goal",21,"Los Angeles Clippers",-29,210,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-10-28,2016,3136193,1610612756,400899455,4,4,27,0,"Pullup Jump shot","2PT Field Goal",13,"Oklahoma City Thunder",109,85,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2016-10-26,2016,6603,1610612766,400899384,2,8,05,0,"Pullup Jump shot","2PT Field Goal",18,"Milwaukee Bucks",-156,100,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-10-27,2016,2490149,1610612757,400899426,3,10,33,1,"Pullup Jump shot","2PT Field Goal",21,"Los Angeles Clippers",14,214,0,0.00,,0.00,0.00
"Chris Paul","LA Clippers",2016-10-27,2016,2779,1610612746,400899426,3,8,31,1,"Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-199,178,0,0.00,,0.00,0.00
"Manu Ginobili","San Antonio Spurs",2016-10-27,2016,272,1610612759,400899424,2,0,04,0,"Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",192,159,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-10-30,2016,3136776,1610612747,400899490,3,4,59,0,"Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",-66,239,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2016-10-27,2016,2531210,1610612757,400899426,2,11,36,0,"Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",150,47,0,0.00,,0.00,0.00
"Ty Lawson","Sacramento Kings",2016-10-26,2016,4000,1610612758,400899412,1,11,37,1,"Pullup Jump shot","2PT Field Goal",15,"Phoenix Suns",153,-29,0,0.00,,0.00,0.00
"Tim Hardaway Jr","Atlanta Hawks",2016-10-27,2016,2528210,1610612737,400899420,1,2,32,0,"Pullup Jump shot","2PT Field Goal",20,"Washington Wizards",105,174,0,0.00,,0.00,0.00
"Chris Paul","LA Clippers",2016-10-31,2016,2779,1610612746,400899495,1,5,12,0,"Pullup Jump shot","2PT Field Goal",13,"Phoenix Suns",-47,129,0,0.00,,0.00,0.00
"Victor Oladipo","Oklahoma City Thunder",2016-10-28,2016,2527963,1610612760,400899455,3,6,01,0,"Pullup Jump shot","2PT Field Goal",11,"Phoenix Suns",-70,85,0,0.00,,0.00,0.00
"Jameer Nelson","Denver Nuggets",2016-10-31,2016,2439,1610612743,400899492,4,1,21,0,"Pullup Jump shot","2PT Field Goal",11,"Toronto Raptors",-84,72,0,0.00,,0.00,0.00
"Malcolm Delaney","Atlanta Hawks",2016-10-31,2016,2282205,1610612737,400899494,3,0,48,0,"Pullup Jump shot","2PT Field Goal",21,"Sacramento Kings",115,185,0,0.00,,0.00,0.00
